CNPJ,Loja,Segmento,GP,GN,Feirao,Comercial,Gestor,Estoque,Faixa_Estoque,Ultima_Atualizacao,Faixa_Atualizacao,Status_Pgto
48725075000166,JUGADI MULTIMARCAS,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Tauan da Rosa Teixeira,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,6,Até 10,23/07/2026,31 a 60 dias,PAGA
48751049000102,FH Veiculos,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,EVERTON MATEUS MARCZINSKI,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,45,Até 50,28/08/2026,Até 15 dias,PAGA
48756041000139,DIRECTCAR SSA AUTOMOVEIS LTDA,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Marcos Luis Freitas de Santana,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
48818562000173,RIGONI AUTOMOVEIS,Revenda Multimarcas,SE1 - BRUNO NOGUEIRA MARTINS,Fabio Agnolet,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,15,Até 20,25/08/2026,Até 15 dias,PAGA
48820123000103,SIDINHO VEICULOS,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,elisangela silva gomes,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
48899145000100,NEW MOTORS LTDA,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,João Victor Resende Silva,FEIRÃO SETEMBRO - M,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
48905933000154,FACCO MOTORS,RevendaCarro,SPINT2 - MARCELO DE SOUSA CAETANO,PEDRO PAULO ALVES TEIXEIRA,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,30,Até 30,18/08/2026,Até 15 dias,PAGA
48956414000115,K F MOTORS LTDA,Revenda Multimarcas,RS1 - DAIANE DOS SANTOS CORREA,Carlos Roberto Machado La Rocca,Feirão Pontual - Feirão Setembro,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
48962453000125,Dnl corretora de veiculos,RevendaCarro,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,João Victor da Silva torres,FEIRÃO SETEMBRO - P,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
48983053000104,AUTO REY MULTIMARCAS,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Poliane Lopes de Souza Penido,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,53,Até 100,29/08/2026,Até 15 dias,PAGA
49084301000130,Ze Ronaldo Multimarcas,RevendaCarro,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,Helder Moreira Costa,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,12,Até 20,16/05/2026,Acima de 90 dias,PAGA
49091741000114,MUSTANG MULTIMARCAS LTDA,RevendaCarro,SP3 - EDWARD PEREZ CAMPOS,MARCOS ROBERTO OLIVEIRA DA SILVA,FEIRÃO SETEMBRO - P,Luana Marques,Juliana Grande,23,Até 30,14/08/2026,Até 30 dias,PAGA
49183331000101,AUTO BOA VISTA,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,carolina jardim rocha araujo,FEIRÃO SETEMBRO - P,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49252686000105,Megapátio,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Hugo César Santos Pereira,Feirão Pontual - Feirão Setembro,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
49266527000151,AutoDelas Automóveis,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Fernanda Meinchein da Silva Pinheiro,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,114,Acima 101,31/08/2026,Até 15 dias,PAGA
49273699000152,HG VEICULOS LTDA/HG VEICULOS,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,EDGARD TAVARES DE SOUZA JUNIOR,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
49316465000145,ALLURE COMÉRCIO DE VEÍCULOS LTDA,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Iann Gabriel Moreira de Souza,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,0,Sem Estoque,28/05/2026,Acima de 90 dias,4 PARC ATRASO
4933087000100,JLM Automóveis,Revenda Multimarcas,SC2 - FABIANO HEIL DIAS,Willian Monteiro Marcelino,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,54,Até 100,27/08/2026,Até 15 dias,PAGA
49339733000144,Alencar Veículos Ltda,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Marinilda Martins costa e silva,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
49401200000145,JUNIOR & GROSSI - COMERCIO DE VEICULOS LTDA / D'ANGELOS VEICULOS,RevendaCarro,SPINT3 - FABIO YOSHIKAZU TANIGUTI,ANA LIDIA AQUINO PELEGRINI,FEIRÃO SETEMBRO - M,Andre Souza,Luana Mota,0,Sem Estoque,,Nunca atualizou,PAGA
49440445000181,Magoo comércio de veículos ltda,ConcessionariaMoto,SP3 - EDWARD PEREZ CAMPOS,Lucilene Cristina da Silva Rodrigues,FEIRÃO SETEMBRO - M,Luana Marques,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
49476916000101,DIORGYTON VEICULOS LTDA,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,ALISON KODI HIRATA,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,10,Até 10,21/08/2026,Até 15 dias,PAGA
49479883000153,CARVAK MULTIMARCAS LTDA,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Guilherme Ferreira Miranda,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,27/10/2025,Acima de 90 dias,PAGA
49533402000140,GONCALVES E CARVALHOS VEICULOS LTDA,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,ELISIA NATALY LIMA MARTINS BARROS,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,10,Até 10,20/08/2026,Até 15 dias,1 PARC ATRASO
49548078000134,GUILHERME BOAVENTURA CARNEIRO CPF 01709611685 / DOM MOTOS,RevendaMoto,MG1 - DOUGLAS HENRIQUE FERREIRA,Nathalia Silva Rocha,FEIRÃO SETEMBRO - M,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49597918000159,LVARGAS AUTOMOVEIS LTDA,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Diego de Moraes Subtil,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49611168000122,JFERREIRA VEICULOS LTDA,RevendaCarro,SP7 - FLAVIA DE FATIMA CORREA,Alexia de Oliveira Vilas Boas,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,7,Até 10,31/08/2026,Até 15 dias,PAGA
49624090000180,Br Veiculos,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,carolina jardim rocha araujo,FEIRÃO SETEMBRO - P,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49644561000112,JHONATAN PEDRO,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,KRYSLAISA FONSECA FERRO,2 FEIROES - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
49698480000103,DEDE AUTOMOVEIS LTDA.,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Karen Sabrina Neves da Silva,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,6,Até 10,27/05/2026,Acima de 90 dias,PAGA
49700136000101,Rio Tury Veículos,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,04911228377,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
4971873000100,COMERCIAL JEREMIAS DE VEICULOS LTDA,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,ELISIA NATALY LIMA MARTINS BARROS,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,23,Até 30,24/08/2026,Até 15 dias,PAGA
49797204000194,METANOIA AUTOMOVEIS LTDA,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,CLEVINA SANTOS MELO,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,23,Até 30,27/08/2026,Até 15 dias,PAGA
49831056000187,RD COMERCIO DE VEICULOS LTDA,RevendaCarro,RS1 - DAIANE DOS SANTOS CORREA,ALAN DA SILVA MOURA,FEIRÃO SETEMBRO - M,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49876189000170,RAINERIO HERBERT FACANHA VEICULOS LTDA,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,jonathas da silva andrade,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,01/04/2024,Acima de 90 dias,PENDENTE_ACEITE
49916720000190,Primeiro Andar Multimarcas,RevendaCarro,SP3 - EDWARD PEREZ CAMPOS,Rodrigo Perelli,FEIRÃO SETEMBRO - P,Luana Marques,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
49962422000137,SANTOS COMERCIO DE VEICULOS LTDA,RevendaCarro,SP7 - FLAVIA DE FATIMA CORREA,Raul lincoln de mello euzebio,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
49974700000176,L F VEICULOS MULTIMARCAS LTDA,RevendaCarro,SPINT2 - MARCELO DE SOUSA CAETANO,Matheus William do Prado,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
49975744000110,gaucho automoveis,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,eduardo ferreira chagas,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
49977124000110,PRIME TRUCK S CAMINHOES E PRESTACAO DE SERVICO LTDA,RevendaCarro,SPINT1 - CHRISTIANE LOPES,Nathália pinheiro Alexandrino,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,73,Até 100,31/08/2026,Até 15 dias,PAGA
4998497000130,ACHEI VEICULOS LTDA,Revenda Multimarcas,CO1 - NADIA JAMAYARA CARDOSO PRIMO,SILVIO EURIPEDES CORREA JUNIOR,Feirão Pontual - Feirão Setembro,Tatiane Silva,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49995510000135,FAMILIA VEICULOS AUTOMOVEIS LTDA,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,carolina jardim rocha araujo,Feirão Pontual - Feirão Setembro,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
49998225000178,H2 PRIME MOTORS LTDA,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Waldenice Batista Torres do Nascimento,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,5,Até 5,03/08/2026,Até 30 dias,PAGA
50008859000115,DEVID VEICULOS LTDA,RevendaCarro,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,ROBERTO CESAR NICOLAU ARBEX,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
50040127000102,VIANA MOTORS,Revenda Multimarcas,RS1 - DAIANE DOS SANTOS CORREA,CAMILA DA SILVA RAMIRES,Feirão Pontual - 2 Feirões,Bruna de Paula,Renan Winterink,14,Até 20,28/08/2026,Até 15 dias,PAGA
50056793000139,FEIRAOBH COMERCIO DE VEICULOS LTDA,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Karen Sabrina Neves da Silva,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,12,Até 20,07/05/2026,Acima de 90 dias,2 PARC ATRASO
50141760000197,LEAL MOTORS COMERCIO DE VEICULOS LTDA,RevendaCarro,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,vinicius rosi garcia thereza,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
50186571000130,CARVALHO COIMBRA VEICULOS LTDA,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,Ederson Jorge de Carvalho,FEIRÃO SETEMBRO - M,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50186699000102,Astori Cars LTDA,RevendaCarro,SPINT2 - MARCELO DE SOUSA CAETANO,Angelica Santarosa,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
50187846000150,AFA MOTORS,Concessionária,SC1 - ELIANE DA SILVEIRA,CYNTHIA FERNANDES MOURA,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,31,Até 50,29/08/2026,Até 15 dias,1 PARC ATRASO
50231776000190,CZ VEICULOS LTDA,RevendaCarro,PR2 - MARIA INES ANTUNES,Anderval junior moraes,FEIRÃO SETEMBRO - P,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50254006000163,stop car multimarcas,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Eduardo Bittencourt,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50295717000186,Auto Flex,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Marcos Luis Freitas de Santana,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
50309808000123,GARAJÃO 279 MULTIMARCAS LTDA,RevendaCarro,NO2 - LUIZ CLAUDIO DA PALMA DE ALMEIDA MAIA,DANIEL EPAMINONDAS  LOPES MARTINS,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
50358519000114,WIGGERS MULTIMARCAS LTDA,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Hemilly Marcon Nunes de Stefani,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50380059000120,GS MOTORS LTDA,Revenda Multimarcas,CO1 - NADIA JAMAYARA CARDOSO PRIMO,Danilo de Lima Rodrigues,Feirão Pontual - 3 Feirões,Tatiane Silva,Renan Winterink,0,Sem Estoque,15/05/2026,Acima de 90 dias,PAGA
50389079000162,GERO REVENDA DE VEICULOS LTDA,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Pablo Leonardo Oliveira Cazotti,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
50451636000128,LNR Veiculos,Revenda Multimarcas,CO2 - THEONILO GONCALINO DE ALMEIDA,Jhenifer Welter,Feirão Pontual - Feirão Setembro,Tatiane Silva,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50454490000174,IMPACTO AUTOMOVEIS,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Edivaldo Alves Ferreira de Sousa,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50544851000173,THANK GOD MULTIMARCAS LTDA,Revenda Multimarcas,SP4 - TIAGO FLORIANO OLIVEIRA,Willian Desan dos Santos,Feirão Pontual - 3 Feirões,Luana Marques,Juliana Grande,0,Sem Estoque,11/06/2026,61 a 90 dias,4 PARC ATRASO
50610821000118,ATX EMPREENDIMENTOS LTDA,RevendaCarro,NO2 - LUIZ CLAUDIO DA PALMA DE ALMEIDA MAIA,VANESSA CARVALHO SOARES,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
50618694000101,LEO CAR MULTIMARCAS,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,jefferson soares da silva monteiro,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
50637283000155,JEF COMÉRCIO DE VEÍCULOS LTDA,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Francielle Cisenski,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,10,Até 10,14/05/2026,Acima de 90 dias,PAGA
50637684000105,Flavio Autos LTDA,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Francielle Cisenski,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,15,Até 20,28/08/2026,Até 15 dias,2 PARC ATRASO
50639919000106,L A SERVIÇOS AUTOMOTIVOS LTDA,RevendaCarro,SP5 - STEPHANIE REIS,JANAINA SILVA DE ALMEIDA DINIZ,FEIRÃO SETEMBRO - M,Andre Souza,Luana Mota,0,Sem Estoque,,Nunca atualizou,PAGA
50729050000182,Sertão veículos Ltda,RevendaCarro,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,Shirlley Blair Sousa Araújo,FEIRÃO SETEMBRO - P,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
50762577000109,Realize Automóveis LTDA,Revenda Multimarcas,CO2 - THEONILO GONCALINO DE ALMEIDA,CASSIO SOUZA DE AQUINO,Feirão Pontual - Feirão Setembro,Tatiane Silva,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
50782008000125,VYNI MOTORS COMERCIO DE VEICULOS LTDA,RevendaCarro,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,emanuelle machi da costa,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
50799079000130,MAXIAUTO MULTIMARCAS,Revenda Multimarcas,SPINT3 - FABIO YOSHIKAZU TANIGUTI,Júlio César Alvarenga Pereira,Feirão Pontual - 3 Feirões,Andre Souza,Luana Mota,18,Até 20,27/08/2026,Até 15 dias,PAGA
50801183000112,FPJ MULTIMARCAS COMERCIO DE VEICULOS LTDA,RevendaCarro,SPINT1 - CHRISTIANE LOPES,KAREN MILENE MAIA BRESSAN,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
50803946000164,IMPERIAL VEICULOS,Revenda Multimarcas,NO1 - MARCOS WILLIAM MAIA LEMES JUNIOR,JOAO PEDRO DE BRITO SOUZA,Feirão Pontual - 3 Feirões,,,23,Até 30,25/08/2026,Até 15 dias,PAGA
50870102000136,Sam Car,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Marcos Luís Freitas de Santana,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,57,Até 100,30/08/2026,Até 15 dias,1 PARC ATRASO
5095238000161,HOLANDA VEICULOS LTDA,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Jorge Reda Hachem,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,19/04/2022,Acima de 90 dias,PAGA
51007188000130,LUÍS ALVES CERQUEIRA NETO LTDA,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,SIDNEI MIRANDA DE SOUSA,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,21,Até 30,27/08/2026,Até 15 dias,PAGA
51026580000127,Camargo Motors,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Willian Chagas Haueisen,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,15,Até 20,29/08/2026,Até 15 dias,1 PARC ATRASO
51059355000197,DRIVEMAIS LOCACAO DE VEICULOS LTDA,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Evandro Fernando Machado Marczinski,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,14,Até 20,31/08/2026,Até 15 dias,PAGA
51066296000184,Rocan,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Tayana Regina da Silva Martins,FEIRÃO SETEMBRO - P,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
51070785000100,Padrão automóveis comércio de veículos ltda,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Clevina Santos melo,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,8,Até 10,18/10/2025,Acima de 90 dias,PAGA
51071507000177,E A DE CASTRO LTDA,RevendaCarro,PR2 - MARIA INES ANTUNES,VANESSA DAIANE DE OLIVEIRA,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,17,Até 20,15/08/2026,Até 30 dias,PAGA
51158786000100,DCAR MULTIMARCAS,RevendaCarro,RS1 - DAIANE DOS SANTOS CORREA,Camila Ramires,FEIRÃO SETEMBRO - P,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
51169246000122,Shoppcar Multimarcas Ltda,Revenda Multimarcas,SC2 - FABIANO HEIL DIAS,Luanna Caroline Milbratz,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,22,Até 30,31/08/2026,Até 15 dias,PAGA
51179146000187,K2 MULTIMARCAS,Revenda Multimarcas,CO2 - THEONILO GONCALINO DE ALMEIDA,Jhenifer Mendes Welter,Feirão Pontual - 3 Feirões,Tatiane Silva,Renan Winterink,2,Até 5,29/06/2026,61 a 90 dias,PAGA
51267116000122,PARCEIRÃO VEICULOS,RevendaCarro,NO1 - MARCOS WILLIAM MAIA LEMES JUNIOR,MARCOS AZAMBUJA,FEIRÃO SETEMBRO - P,,,0,Sem Estoque,,Nunca atualizou,PAGA
51383724000100,Savena Comércio de Veículos LTDA,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Marcos Luís Freitas de Santana,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,0,Sem Estoque,28/11/2025,Acima de 90 dias,PAGA
51398091000104,HEY VEICULOS,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,CRISTINA ADACHESKI,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
51420652000116,JF CAR VEICULOS COMERCIO DE CARROS E MOTOS LTDA,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,Cinthya Wallenska Castro Cunha de Moura,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,19,Até 20,27/08/2026,Até 15 dias,PAGA
5142852000137,IDEAL VEICULOS LTDA,Revenda Multimarcas,SC2 - FABIANO HEIL DIAS,VILMAR SOBCSIK,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,351,Acima 101,11/08/2026,Até 30 dias,PAGA
51493754000161,Extra Automoveis,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,CARLOS DAVID PEREIRA MENDONCA,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,5,Até 5,18/08/2026,Até 15 dias,PAGA
51500381000109,Rlima,RevendaCarro,SPINT2 - MARCELO DE SOUSA CAETANO,Natália barbosa Bastos,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
5167346000100,M.N. COMERCIO DE AUTOMOVEIS LTDA,RevendaCarro,SP8 - VAGO,Luciana xavier,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,27,Até 30,28/08/2026,Até 15 dias,PAGA
51691214000192,ELITE MOTORS,Revenda Multimarcas,RS1 - DAIANE DOS SANTOS CORREA,Patricia Bilhalva,Feirão Pontual - Feirão Setembro,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
51695936000115,REN9VE AUTOS,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Iann Gabriel Moreira de Souza,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,28,Até 30,27/08/2026,Até 15 dias,PAGA
51708616000152,Via Vip Motors Comercio e Consignacao de Veiculos Ltda,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Marcello Lima de Mello,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
51717751000164,W&S MULTIMARCAS LTDA,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Eduardo Bittencourt,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,12,Até 20,13/08/2026,Até 30 dias,PAGA
51768932000110,Auto Mania (Detalhe Assessoria em Nogocios Ltda),Revenda Multimarcas,SP3 - EDWARD PEREZ CAMPOS,Lucilene Rodrigues,Feirão Pontual - 3 Feirões,Luana Marques,Juliana Grande,0,Sem Estoque,14/08/2026,Até 30 dias,2 PARC ATRASO
51779230000131,SAO JOAO AUTOMOVEIS LTDA,Revenda Multimarcas,NO2 - LUIZ CLAUDIO DA PALMA DE ALMEIDA MAIA,Ana Maria Walfredo Neves,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,4,Até 5,14/05/2026,Acima de 90 dias,2 PARC ATRASO
51795568000268,MA COMERCIO,RevendaCarro,NO2 - LUIZ CLAUDIO DA PALMA DE ALMEIDA MAIA,RENATA LOPES,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
51797995000102,GRACIOSA VEICULOS LTDA,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,guilherme grochau de oliveira,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,33,Até 50,26/08/2026,Até 15 dias,PAGA
51866837000159,Alvorada Multimarcas,Revenda Multimarcas,SPINT3 - FABIO YOSHIKAZU TANIGUTI,Jose Eduardo Rosa Costa,Feirão Pontual - 3 Feirões,Andre Souza,Luana Mota,11,Até 20,27/08/2026,Até 15 dias,PAGA
51921498000166,BR Garagem Automóveis,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Roberta Cascaes,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,0,Sem Estoque,12/05/2026,Acima de 90 dias,PAGA
51973242000100,vila nova veiculos ltda,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,José Floriano da Costa neto,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
